order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
2391,2023-03-22,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10001184,7,1.6,64.0,24.0
2392,2023-04-09,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002637,9,64.8,104976.0,103586.0
2393,2022-10-31,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10002878,4,2.2,242.00000000000003,142.00000000000003
2394,2022-07-09,Standard Class,Consumer,United States,Malden,Massachusetts,2148,East,Office Supplies,Art,OFF-AR-10000588,2,1.6,64.0,34.0
2395,2023-11-24,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10002217,2,1.6,64.0,24.0
2396,2023-04-23,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10001267,2,3.0,180.0,130.0
2397,2023-10-19,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10004041,5,0.8,32.0,2.0
2398,2022-04-09,Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Labels,OFF-LA-10001613,2,0.2,2.0,-8.0
2399,2022-06-26,Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,OFF-AR-10000246,6,0.6,12.0,-8.0
2400,2022-04-28,Standard Class,Corporate,United States,Florence,South Carolina,29501,South,Office Supplies,Storage,OFF-ST-10001809,7,18.9,11907.0,11327.0
2401,2022-05-11,Standard Class,Corporate,United States,Florence,South Carolina,29501,South,Office Supplies,Storage,OFF-ST-10002214,5,2.4,144.0,94.0
2402,2022-10-12,Second Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Storage,OFF-ST-10000649,6,4.5,405.0,335.0
2403,2023-06-07,Second Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Envelopes,OFF-EN-10001990,5,0.9,27.0,7.0
2404,2023-03-08,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Furniture,Bookcases,FUR-BO-10000780,7,48.0,46080.0,45270.0
2405,2022-11-16,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Accessories,TEC-AC-10002049,9,44.8,50176.0,49276.0
2406,2023-09-06,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10003555,7,3.9,507.0,387.0
2407,2022-05-04,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10000702,10,1.6,128.0,68.0
2408,2023-10-15,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003631,5,0.6,12.0,-8.0
2409,2023-04-23,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10003072,3,10.8,3888.0000000000005,3588.0000000000005
2410,2022-12-20,First Class,Home Office,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10000758,8,8.4,1764.0,1574.0
2411,2023-08-25,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Fasteners,OFF-FA-10000992,2,0.2,2.0,-8.0
2412,2023-07-16,Second Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10004187,5,0.4,4.0,-6.0
2413,2023-01-09,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10001947,2,0.2,2.0,-8.0
2414,2022-03-24,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10002356,3,12.6,7938.0,7398.0
2415,2022-04-02,Standard Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,FUR-CH-10001714,5,37.5,28125.0,27475.0
2416,2022-04-26,Standard Class,Home Office,United States,Holyoke,Massachusetts,1040,East,Furniture,Bookcases,FUR-BO-10002824,2,9.0,2700.0,2460.0
2417,2023-02-08,Standard Class,Corporate,United States,Albuquerque,New Mexico,87105,West,Technology,Accessories,TEC-AC-10002842,5,12.0,7200.0,6690.0
2418,2022-07-06,Standard Class,Corporate,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Binders,OFF-BI-10002082,3,1.6,128.0,58.0
2419,2023-05-03,Standard Class,Corporate,United States,Sparks,Nevada,89431,West,Technology,Machines,TEC-MA-10000112,10,96.0,230400.0,228430.0
2420,2022-03-12,Standard Class,Corporate,United States,Coachella,California,92236,West,Office Supplies,Storage,OFF-ST-10002289,2,1.8,108.0,48.0
2421,2023-01-20,Standard Class,Corporate,United States,Coachella,California,92236,West,Technology,Accessories,TEC-AC-10004171,1,5.0,500.0,400.0
2422,2023-10-24,Standard Class,Home Office,United States,Elmhurst,Illinois,60126,Central,Office Supplies,Storage,OFF-ST-10003656,3,11.5,2645.0,2425.0
2423,2023-07-15,Standard Class,Home Office,United States,Elmhurst,Illinois,60126,Central,Office Supplies,Paper,OFF-PA-10001560,2,0.4,4.0,-6.0
2424,2023-03-18,Standard Class,Consumer,United States,Fairfield,Ohio,45014,East,Technology,Accessories,TEC-AC-10002473,7,6.4,1024.0,894.0
2425,2023-02-02,Standard Class,Consumer,United States,Fairfield,Ohio,45014,East,Office Supplies,Binders,OFF-BI-10000632,1,0.3,3.0,-7.0
2426,2022-02-07,Standard Class,Consumer,United States,Fairfield,Ohio,45014,East,Furniture,Tables,FUR-TA-10002645,2,8.1,2187.0,1967.0
2427,2023-09-01,Standard Class,Consumer,United States,Fairfield,Ohio,45014,East,Office Supplies,Fasteners,OFF-FA-10002975,13,1.2,48.0,18.0
2428,2022-06-21,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Binders,OFF-BI-10003784,4,0.0,0.0,0.0
2429,2022-03-07,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Binders,OFF-BI-10001617,4,0.2,2.0,-8.0
2430,2023-11-25,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Furniture,Furnishings,FUR-FU-10004415,7,0.3,3.0,-7.0
2431,2022-08-16,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Labels,OFF-LA-10000240,8,1.8,108.0,58.0
2432,2023-04-28,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10001935,2,0.5,5.0,-5.0
2433,2023-06-25,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10002439,7,18.5,6845.0,6505.0
2434,2022-08-12,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,TEC-PH-10001536,4,2.0,100.0,60.0
2435,2023-12-24,First Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Envelopes,OFF-EN-10001532,2,0.9,27.0,7.0
2436,2023-06-12,First Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Appliances,OFF-AP-10003057,3,16.6,13778.000000000002,13008.000000000002
2437,2023-05-11,Standard Class,Consumer,United States,Farmington,New Mexico,87401,West,Furniture,Furnishings,FUR-FU-10003708,9,11.0,6050.0,5580.0
2438,2022-06-12,Second Class,Consumer,United States,Louisville,Colorado,80027,West,Furniture,Tables,FUR-TA-10000849,2,4.5,675.0,545.0
2439,2022-06-26,Second Class,Consumer,United States,Louisville,Colorado,80027,West,Office Supplies,Paper,OFF-PA-10002259,4,0.8,32.0,2.0
2440,2022-07-11,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10002597,2,0.2,2.0,-8.0
2441,2023-03-17,Standard Class,Consumer,United States,Passaic,New Jersey,7055,East,Technology,Phones,TEC-PH-10004614,5,7.0,2450.0,2160.0
2442,2022-12-14,Standard Class,Consumer,United States,Passaic,New Jersey,7055,East,Furniture,Tables,FUR-TA-10003748,2,8.5,1445.0,1305.0
2443,2022-05-17,Standard Class,Consumer,United States,Passaic,New Jersey,7055,East,Office Supplies,Appliances,OFF-AP-10003217,4,26.4,17424.0,16844.0
2444,2022-03-14,Standard Class,Consumer,United States,Passaic,New Jersey,7055,East,Technology,Accessories,TEC-AC-10002399,5,2.0,200.0,120.0
2445,2023-09-17,Standard Class,Consumer,United States,Passaic,New Jersey,7055,East,Office Supplies,Envelopes,OFF-EN-10002973,6,1.5,45.0,15.0
2446,2023-11-30,Standard Class,Consumer,United States,Passaic,New Jersey,7055,East,Technology,Phones,TEC-PH-10001336,2,7.8,2028.0,1818.0
2447,2022-10-18,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Envelopes,OFF-EN-10000461,2,1.0,20.0,0.0
2448,2023-01-07,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,FUR-CH-10000988,5,24.5,12005.0,11585.0
2449,2022-10-02,Second Class,Consumer,United States,North Charleston,South Carolina,29406,South,Office Supplies,Storage,OFF-ST-10001809,3,8.1,2187.0,1927.0
2450,2022-01-29,Standard Class,Home Office,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10003963,5,0.6,18.0,-12.0
2451,2022-11-12,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10000081,5,1.0,20.0,0.0
2452,2023-12-23,Second Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10000149,6,3.6,432.0,332.0
2453,2022-05-08,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10000605,3,0.2,2.0,-8.0
2454,2023-09-19,Second Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10002399,3,1.2,72.0,22.0
2455,2022-11-12,Second Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10003038,8,2.1,147.0,87.0
2456,2022-04-13,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10000344,8,5.5,605.0,515.0
2457,2022-09-19,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10004093,1,0.3,3.0,-7.0
2458,2023-07-30,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10001683,6,2.4,144.0,94.0
2459,2022-04-08,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10003455,3,1.0,50.0,10.0
2460,2023-12-01,Standard Class,Consumer,United States,Plainfield,New Jersey,7060,East,Office Supplies,Appliances,OFF-AP-10002578,2,5.0,500.0,410.0
2461,2023-04-12,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10001763,3,1.2,36.0,6.0
2462,2023-06-20,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10001597,3,2.0,200.0,120.0
2463,2023-10-12,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001524,5,4.0,320.0,250.0
2464,2022-06-22,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001553,2,0.2,2.0,-8.0
2465,2023-11-13,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10000576,1,7.0,980.0,860.0
2466,2022-04-14,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10001317,1,0.0,0.0,0.0
2467,2022-03-06,Standard Class,Consumer,United States,Newport News,Virginia,23602,South,Office Supplies,Paper,OFF-PA-10000726,1,0.3,3.0,-7.0
2468,2023-04-25,Standard Class,Consumer,United States,Newport News,Virginia,23602,South,Office Supplies,Storage,OFF-ST-10003306,4,11.4,6498.0,5978.0
2469,2023-09-04,Standard Class,Consumer,United States,Newport News,Virginia,23602,South,Office Supplies,Paper,OFF-PA-10004983,5,1.5,45.0,15.0
2470,2022-06-28,Standard Class,Consumer,United States,Newport News,Virginia,23602,South,Office Supplies,Storage,OFF-ST-10001291,1,0.8,16.0,-4.0
2471,2023-10-22,Standard Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Furniture,Furnishings,FUR-FU-10002107,8,0.3,3.0,-7.0
2472,2022-01-01,Standard Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Furniture,Bookcases,FUR-BO-10002213,4,13.5,6075.0,5665.0
2473,2022-02-04,Standard Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Appliances,OFF-AP-10000692,4,1.8,108.0,48.0
2474,2022-04-06,First Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Chairs,FUR-CH-10001190,2,11.0,2420.0,2220.0
2475,2023-11-21,First Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10000682,5,1.6,128.0,58.0
2476,2023-05-03,First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Labels,OFF-LA-10004545,7,3.6,324.0,254.0
2477,2023-06-27,First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,OFF-AP-10003057,4,22.0,24200.0,23240.0
2478,2023-10-13,Second Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Tables,FUR-TA-10000198,3,26.4,34848.0,33738.0
2479,2022-01-17,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10002833,3,0.5,5.0,-5.0
2480,2023-01-29,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,OFF-SU-10002557,1,0.5,5.0,-5.0
2481,2023-09-09,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10003656,2,4.5,675.0,545.0
2482,2023-09-02,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10001097,6,20.0,20000.0,19100.0
2483,2022-10-01,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000912,4,1.2,48.0,8.0
2484,2022-08-13,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Tables,FUR-TA-10000617,5,57.0,64980.0,64050.0
2485,2022-08-31,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001658,5,4.0,400.0,310.0
2486,2023-11-14,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10003856,2,0.3,3.0,-7.0
2487,2022-02-16,Second Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Storage,OFF-ST-10001837,2,1.8,162.0,82.0
2488,2022-03-09,Second Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10001473,3,0.2,2.0,-8.0
2489,2023-10-15,Second Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10004285,3,0.6,12.0,-8.0
2490,2023-01-28,Second Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10001835,4,25.2,15876.0,15326.0
2491,2023-03-22,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10002245,4,0.6,12.0,-8.0
2492,2022-01-29,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10001457,6,4.5,405.0,335.0
2493,2023-04-23,Standard Class,Consumer,United States,Jamestown,New York,14701,East,Technology,Phones,TEC-PH-10002885,7,182.0,828100.0,824370.0
2494,2023-11-22,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Tables,FUR-TA-10004086,5,9.0,2700.0,2450.0
2495,2023-03-12,Second Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,TEC-PH-10000895,5,14.4,10368.0,9788.0
2496,2023-11-07,Standard Class,Consumer,United States,Mishawaka,Indiana,46544,Central,Furniture,Chairs,FUR-CH-10000225,8,26.0,16900.0,16360.0
2497,2023-04-25,Standard Class,Home Office,United States,San Diego,California,92037,West,Office Supplies,Storage,OFF-ST-10002370,3,1.8,108.0,58.0
2498,2022-04-28,Standard Class,Home Office,United States,San Diego,California,92037,West,Office Supplies,Envelopes,OFF-EN-10000056,2,2.4,288.0,178.0
2499,2023-12-14,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10004817,1,0.5,5.0,-5.0
2500,2022-11-05,First Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Envelopes,OFF-EN-10004483,3,1.2,48.0,18.0
2501,2023-10-28,First Class,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Paper,OFF-PA-10001892,2,0.5,5.0,-5.0
2502,2022-08-28,First Class,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Binders,OFF-BI-10000546,4,0.0,0.0,0.0
2503,2022-09-06,First Class,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Binders,OFF-BI-10001294,4,0.5,5.0,-5.0
2504,2023-10-12,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,OFF-LA-10000248,2,0.2,2.0,-8.0
2505,2022-10-24,Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10001228,4,1.0,50.0,10.0
2506,2023-04-19,Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Supplies,OFF-SU-10000151,5,409.5,3353805.0,3346435.0
2507,2023-11-26,Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10004351,8,2.4,192.0,122.0
2508,2023-02-05,Same Day,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10001293,4,1.2,36.0,6.0
2509,2023-05-20,Standard Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10000675,3,10.0,2000.0,1810.0
2510,2023-12-24,Standard Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Accessories,TEC-AC-10000580,6,19.2,9216.0,8826.0
2511,2022-05-05,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Storage,OFF-ST-10003470,4,44.8,50176.0,49176.0
2512,2022-08-20,First Class,Consumer,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10003116,6,4.4,484.00000000000006,394.00000000000006
2513,2022-07-08,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10002429,5,2.0,100.0,50.0
2514,2022-08-11,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Accessories,TEC-AC-10003280,4,3.0,300.0,210.0
2515,2023-11-15,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,FUR-CH-10004540,2,2.0,100.0,60.0
2516,2022-12-03,Standard Class,Consumer,United States,Bowling Green,Ohio,43402,East,Office Supplies,Storage,OFF-ST-10000585,2,7.8,2028.0,1818.0
2517,2023-08-31,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Envelopes,OFF-EN-10003001,9,12.0,7200.0,6700.0
2518,2022-12-12,Standard Class,Corporate,United States,Westfield,New Jersey,7090,East,Furniture,Furnishings,FUR-FU-10003975,3,2.6,338.0,228.0
